_id,id,type,street,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
3781,1793038902,Crosswalk - Two Lined,HENRIETTA ST,f,Regent Square,5,14,42003141000,3,14,4,2-16,40.43557746,-79.89697643
3782,128632297,Crosswalk - Two Lined,MILTON ST,f,Regent Square,5,14,42003141000,3,14,4,2-16,40.43551111,-79.89703813
3783,1107543405,Crosswalk - Two Lined,RUTHVEN ST,f,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45930304,-79.96592538
3784,1442334581,Crosswalk - Continental,N HOMEWOOD AVE,f,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.44926822,-79.90126655
3785,443890295,Crosswalk - Two Lined,HOT METAL ST BRG,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.4299062,-79.95790387
3786,1797196586,Crosswalk - Two Lined,IDALINE ST,f,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46096335,-79.95085668
3787,375481597,Crosswalk - Two Lined,PEARL ST,f,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46097968,-79.95077859
3788,1121577235,Crosswalk - Two Lined,STEUBEN ST,f,,,,42003465600,,,,,40.44042157,-80.08030652
3789,1987348961,Crosswalk - Two Lined,STEUBEN ST,f,,,,42003465600,,,,,40.440492,-80.0802274
3790,655523139,Crosswalk - Two Lined,BUNKERHILL ST,f,Highland Park,7,11,42003980100,2,11,5,3-9,40.47942613,-79.91864009
3791,554677730,Crosswalk - Two Lined,INGRAM AVE,f,,,,42003563000,,,6,,40.4406502,-80.08023544
3792,324964143,Crosswalk - Two Lined,MOBILE ST,f,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41605091,-79.94665822
3793,315919357,Crosswalk - Two Lined,VILSACK ST,f,Morningside,7,10,42003101400,2,10,5,3-7,40.48248055,-79.92882903
3794,2017882313,Crosswalk - Two Lined,VILSACK ST,f,Morningside,7,10,42003101400,2,10,5,3-7,40.48245365,-79.92868502
3795,182660624,Crosswalk - Two Lined,JANCEY ST,f,Morningside,7,10,42003101400,2,10,5,3-7,40.48240468,-79.92877623
3796,206480499,Crosswalk - Two Lined,N LANG AVE,f,Homewood South,9,13,42003130300,2,13,5,3-17,40.45611207,-79.89923648
3797,685632400,Crosswalk - Two Lined,N LANG AVE,f,Homewood South,9,13,42003130300,2,13,5,3-17,40.45598553,-79.89928743
3798,1104868555,Crosswalk - Two Lined,KELLY ST,f,Homewood South,9,13,42003130300,2,13,5,3-17,40.45603145,-79.89918149
3799,1798755036,Crosswalk - Two Lined,KELLY ST,f,Homewood South,9,13,42003130300,2,13,5,3-17,40.45607329,-79.89933303
3800,956729876,Crosswalk - Two Lined,OAKWOOD ST,f,East Hills,9,13,42003130400,2,13,5,3-17,40.45285165,-79.88530374
3801,1791239535,Crosswalk - Ladder,N HIGHLAND AVE,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47371743,-79.91915507
3802,754117939,Crosswalk - Two Lined,KENNEDY AVE,f,Perry South,1,26,42003261500,1,26,1,1-23,40.47421151,-80.01051134
3803,616812832,Crosswalk - Two Lined,MARKET ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44183288,-80.00183052
3804,332320323,Crosswalk - Continental,29TH ST,f,Strip District,7,6,42003020300,6,6,2,3-2,40.45733587,-79.97359586
3805,784314785,Crosswalk - Continental,LIBERTY TUNL,f,Beltzhoover,3,18,42003562400,5,18,3,4-28,40.41426601,-80.00957679
3806,481547665,Crosswalk - Two Lined,SALINE ST,f,Squirrel Hill South,5,15,42003141400,3,15,4,2-15,40.4230431,-79.9262585
3807,52183805,Crosswalk - Two Lined,REYNOLDS ST,f,Point Breeze,8,14,42003140400,3,14,4,2-17,40.44978033,-79.91307936
3808,330379739,Crosswalk - Two Lined,LINHART ST,f,Elliott,2,20,42003562600,5,20,6,1-17,40.44135605,-80.03763122
3809,321011639,Crosswalk - Two Lined,MILTENBERGER ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43669368,-79.98150253
3810,508273105,Crosswalk - Two Lined,MILTENBERGER ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.4365569,-79.98151594
3811,1179557934,Crosswalk - Two Lined,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43662427,-79.98142475
3812,729593399,Crosswalk - Two Lined,HAMPTON ST,f,Highland Park,7,11,42003110200,2,11,5,3-9,40.47368579,-79.91926102
3813,1618360255,Crosswalk - Two Lined,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43662835,-79.98158335
3814,720205301,Crosswalk - Two Lined,MEYRAN AVE,f,Central Oakland,3,4,42003040500,3,4,4,2-14,40.43915469,-79.95655761
3815,1477279698,Crosswalk - Two Lined,SPRING GARDEN AVE,f,East Allegheny,1,23,42003563200,1,23,1,1-5,40.45728751,-79.99776395
3816,2130783340,Crosswalk - Ladder,S 3RD ST,f,South Side Flats,3,17,42003170200,3,17,3,4-2,40.43000434,-79.99759468
3817,1858349123,Crosswalk - Two Lined,S 3RD ST,f,South Side Flats,3,17,42003170200,3,17,3,4-2,40.43009928,-79.99754908
3818,279028678,Crosswalk - Two Lined,MCKEAN ST,f,South Side Flats,3,17,42003170200,3,17,3,4-2,40.43003122,-79.99751287
3819,1424807664,Crosswalk - Two Lined,PHILLIPS AVE,f,Squirrel Hill South,5,14,42003141300,3,14,4,2-21,40.43151805,-79.92432669
3820,1034397842,Crosswalk - Two Lined,MELVIN ST,f,Squirrel Hill South,5,14,42003141300,3,14,4,2-21,40.43152418,-79.92420331
3821,763423478,Crosswalk - Two Lined,MERCER ST,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44370226,-79.98669094
3822,1498881399,Crosswalk - Two Lined,WEBSTER AVE,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44361347,-79.98669899
3823,1546260936,Crosswalk - Two Lined,HEBERTON ST,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.46861836,-79.91688592
3824,2056187828,Crosswalk - Two Lined,PROTECTORY PL,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44358693,-79.98658901
3825,103779380,Crosswalk - Two Lined,MERCHANT ST,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45129394,-80.00942778
3826,812763751,Crosswalk - Two Lined,VIRGINIA AVE,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43263318,-80.0197884
3827,1748063362,Crosswalk - Ladder,MEXICO ST,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47786091,-80.04117923
3828,435379659,Crosswalk - Continental,BROWNSVILLE RD,f,Carrick,4,29,42003290100,3,29,3,4-12,40.39988854,-79.9891027
3829,929939832,Crosswalk - Two Lined,MILLER ST,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44027631,-79.9828958
3830,43559719,Crosswalk - Two Lined,REED ST,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44034878,-79.98285423
3831,2131592569,Crosswalk - Two Lined,REED ST,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44030183,-79.98296286
3832,2059602725,Crosswalk - Two Lined,SOUTHERN AVE,f,Mount Washington,4,19,42003191500,5,19,3,4-27,40.41879959,-80.0136119
3833,1180313295,Crosswalk - Two Lined,MONTOUR WAY,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44258998,-79.99638338
3834,1660853672,Crosswalk - Two Lined,STANTON AVE,f,East Liberty,7,11,42003111300,2,11,5,3-9,40.46858775,-79.91701601
3835,858305001,Crosswalk - Two Lined,MONTOUR WAY,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44132844,-79.99721219
3836,1459251152,Crosswalk - Two Lined,MT PLEASANT RD,f,Northview Heights,1,26,42003260900,1,26,1,1-13,40.48024147,-80.00188155
3837,1734088227,Crosswalk - Two Lined,BEECH ST,f,Northview Heights,1,26,42003260900,1,26,1,1-13,40.48108916,-80.00214172
3838,490599394,Crosswalk - Two Lined,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43518299,-79.99518049
3839,189233362,Crosswalk - Two Lined,MURRAY AVE,f,Greenfield,5,15,42003151700,3,15,4,2-15,40.42504574,-79.92807707
3840,713520893,Crosswalk - Two Lined,MURRAY AVE,f,Greenfield,5,15,42003151700,3,15,4,2-15,40.42492527,-79.92810657
3841,1272682271,Crosswalk - Two Lined,WELFER ST,f,Greenfield,5,15,42003151700,3,15,4,2-15,40.42495487,-79.92798855
3842,1357608390,Crosswalk - Two Lined,WELFER ST,f,Greenfield,5,15,42003151700,3,15,4,2-15,40.42500184,-79.92818704
3843,1873703274,Crosswalk - Two Lined,S NEVILLE ST,f,Squirrel Hill North,8,4,42003140100,3,4,4,2-9,40.44605679,-79.94684642
3844,565918361,Crosswalk - Two Lined,S NEVILLE ST,f,Squirrel Hill North,8,4,42003140100,3,4,4,2-9,40.44596748,-79.9468015
3845,1823022944,Crosswalk - Two Lined,MEADOW ST,f,Highland Park,9,11,42003110600,2,11,5,3-8,40.46760013,-79.9163924
3846,1661706995,Crosswalk - Ladder,NICHOLSON ST,f,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.43112641,-79.91919909
3847,1285428409,Crosswalk - Two Lined,POPLAR ST,f,,,28,42003469000,5,28,,1-18,40.42788391,-80.05360742
3848,1303481912,Crosswalk - Two Lined,ARDSLEY AVE,f,Brookline,4,19,42003191800,5,19,6,4-26,40.39130341,-80.02448436
3849,34517868,Crosswalk - Two Lined,NORWICH AVE,f,Brookline,4,19,42003191800,5,19,6,4-26,40.391236,-80.02448839
3850,556995297,Crosswalk - Two Lined,OAKLAND SQ,f,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43691771,-79.95140142
3851,361819491,Crosswalk - Two Lined,PARKVIEW AVE,f,Central Oakland,3,4,42003040600,3,4,4,2-11,40.43689933,-79.95147384
3852,3164913,Crosswalk - Ladder,ONEIDA ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43649719,-80.01993448
3853,395513079,Crosswalk - Two Lined,ORMSBY ST,f,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,40.41276269,-79.98177083
3854,473948562,Crosswalk - Two Lined,PENFORT ST,f,Northview Heights,1,26,42003260900,1,26,1,1-13,40.47525384,-80.00146279
3855,431733935,Crosswalk - Two Lined,BAKERY SQUARE BLVD,f,Larimer,9,12,42003120800,2,12,5,3-13,40.45618212,-79.91534126
3856,144181058,Crosswalk - Two Lined,RAILROAD ST,f,Strip District,7,2,42003020300,6,2,2,2-25,40.45444097,-79.98261762
3857,123682367,Crosswalk - Two Lined,ST MARIE ST,f,East Liberty,7,11,42003111300,2,11,5,3-8,40.4676797,-79.91653456
3858,77114853,Crosswalk - Two Lined,BAKERY SQUARE BLVD,f,Shadyside,8,7,42003070800,2,7,4,3-13,40.45601869,-79.91551298
3859,920440182,Crosswalk - Two Lined,PENN AVE,f,Friendship,9,11,42003080700,2,11,5,3-23,40.46408982,-79.93237461
3860,728696165,Crosswalk - Two Lined,N FAIRMOUNT ST,f,Garfield,9,11,42003111400,2,11,5,3-23,40.46420242,-79.93244751
3861,535623830,Crosswalk - Two Lined,S FAIRMOUNT ST,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46403203,-79.93249712
3862,521204442,Crosswalk - Two Lined,PENN AVE,f,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46513805,-79.94404672
3863,1399314812,Crosswalk - Two Lined,GROSS ST,f,Bloomfield,7,8,42003080900,2,8,5,3-6,40.4650952,-79.9441406
3864,395036206,Crosswalk - Two Lined,LIGONIER ST,f,Lower Lawrenceville,7,6,42003060300,2,6,2,3-6,40.46407676,-79.96423137
3865,877941108,Crosswalk - Two Lined,SHAKESPEARE ST,f,Shadyside,8,7,42003070800,2,7,4,3-11,40.4591246,-79.92190142
3866,1155298339,Crosswalk - Two Lined,SHAKESPEARE ST,f,Shadyside,8,7,42003070800,2,7,4,3-11,40.45919705,-79.92176463
3867,278696547,Crosswalk - Two Lined,KALIDA DR,f,East Liberty,9,11,42003111500,2,11,5,3-10,40.46289183,-79.91841052
3868,1649500230,Crosswalk - Two Lined,HAWTHORNE ST,f,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48485174,-79.93460014
3869,871747977,Crosswalk - Two Lined,N EUCLID AVE,f,East Liberty,9,11,42003111500,2,11,5,3-8,40.46458436,-79.92665613
3870,2104886662,Crosswalk - Two Lined,47TH ST,f,Central Lawrenceville,7,9,42003090100,2,9,2,3-3,40.47470782,-79.959046
3871,1784038762,Crosswalk - Two Lined,PREBLE AVE,f,Chateau,6,21,42003980600,1,21,1,1-8,40.4597494,-80.03398028
3872,1780606973,Crosswalk - Two Lined,WYLIE AVE,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44304856,-79.98626781
3873,1615024730,Crosswalk - Two Lined,PROTECTORY PL,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44313021,-79.98621685
3874,2021792284,Crosswalk - Two Lined,PROTECTORY PL,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44301794,-79.9861176
3875,1222117397,Crosswalk - Two Lined,RHINE ST,f,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.46617201,-79.99303393
3876,1982055510,Crosswalk - Two Lined,WEBSTER AVE,f,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44442858,-79.9847821
3877,1305171169,Crosswalk - Continental,WOODRUFF ST,f,Duquesne Heights,2,19,42003191400,5,19,3,4-1,40.42579985,-80.02001946
3878,2079368373,Crosswalk - Two Lined,MAYTIDE ST,f,Overbrook,4,32,42003320400,5,32,3,4-25,40.38467042,-79.99498372
3879,184829916,Crosswalk - Two Lined,FARMINGTON ST,f,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48492314,-79.93462562
3880,1184578203,Crosswalk - Two Lined,SCHENLEY DR,f,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.44017817,-79.9426498
3881,812326432,Crosswalk - Ladder,SHADY AVE,f,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.4296095,-79.92075469
3882,1035829248,Crosswalk - Two Lined,SHERADEN AVE,f,Sheraden,2,20,42003562500,5,20,6,1-16,40.45364732,-80.05412386
3883,684148254,Crosswalk - Two Lined,SHIRAS AVE,f,Beechview,4,19,42003192000,5,19,6,4-28,40.40390865,-80.02901891
3884,761912880,Crosswalk - Two Lined,LOS ANGELES AVE,f,Beechview,4,19,42003192000,5,19,6,4-28,40.4039587,-80.02915034
3885,346774866,Crosswalk - Two Lined,WADDINGTON AVE,f,Brookline,4,19,42003191900,5,19,6,4-26,40.39591553,-80.02903826
3886,576556930,Crosswalk - Two Lined,STRATMORE ST,f,,,,42003464300,,,,1-16,40.44319745,-80.05793662
3887,430194654,Crosswalk - Two Lined,TECHNOLOGY DR,f,South Oakland,6,4,42003980800,3,4,4,2-2,40.43406533,-79.96695037
3888,663097770,Crosswalk - Two Lined,TECHNOLOGY DR,f,South Oakland,6,4,42003980800,3,4,4,2-2,40.4342552,-79.96802728
3889,604017133,Crosswalk - Two Lined,TRIPOLI ST,f,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45570922,-80.0023677
3890,1641293496,Crosswalk - Two Lined,HAWTHORNE ST,f,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48494558,-79.93451565
3891,592676341,Crosswalk - Ladder,TELEGRAPH WAY,f,Shadyside,8,7,42003070300,2,7,4,3-22,40.4510878,-79.93430523
3892,1701366099,Crosswalk - Ladder,VIRGINIA AVE,f,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42984796,-80.00804371
3893,2006951070,Crosswalk - Two Lined,WABASH TUNL ENTRANCE RD,f,Mount Washington,2,19,42003191400,5,19,3,4-1,40.42617474,-80.01832195
3894,1381417006,Crosswalk - Two Lined,WOODRUFF ST,f,Mount Washington,2,19,42003191400,5,19,3,4-1,40.42631631,-80.01818628
3895,1573855660,Crosswalk - Two Lined,WATT ST,f,Middle Hill,6,5,42003050100,3,5,2,2-5,40.4496018,-79.97080907
3896,778914324,Crosswalk - Two Lined,BROADWAY AVE,f,,,,42003472100,,,,,40.40102889,-80.03204891
3897,437033724,Crosswalk - Two Lined,ST JAMES ST,f,Shadyside,8,7,42003070300,2,7,4,3-22,40.44959932,-79.93615036
3898,326996568,Crosswalk - Two Lined,WESTMINSTER PL,f,Shadyside,8,7,42003070300,2,7,4,3-22,40.44966974,-79.9361128
3899,1169110425,Crosswalk - Two Lined,WESTMINSTER PL,f,Shadyside,8,7,42003070300,2,7,4,3-22,40.4496973,-79.93621741
3900,1232609340,Crosswalk - Two Lined,WILKINS AVE,f,Squirrel Hill North,8,14,42003140100,3,14,4,2-8,40.44517489,-79.93017916
3901,452225734,Crosswalk - Two Lined,CARNEGIE ST,f,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48228251,-79.95055391
3902,1301996125,Crosswalk - Two Lined,WOOD ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.4378552,-80.00234002
3903,2010452655,Crosswalk - Two Lined,WOOD ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43795449,-80.00227833
3904,2006293618,Crosswalk - Two Lined,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43786418,-80.00223541
3905,1682123522,Crosswalk - Two Lined,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43793768,-80.00239902
3906,955015684,Crosswalk - Two Lined,WOODLOW ST,f,Crafton Heights,2,28,42003281400,5,28,6,1-17,40.44615715,-80.05204364
3907,1489596559,Crosswalk - Brick Only,MARKET ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.4385851,-80.0039946
3908,88448217,Crosswalk - Brick Only,MARKET ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43850853,-80.00404895
3909,218753296,Crosswalk - Brick Only,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43852614,-80.00397317
3910,1726903937,Crosswalk - Brick Only,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43856774,-80.00407645
3911,1993273962,Crosswalk - Two Lined,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43901889,-80.00528546
3912,1474271544,Crosswalk - Two Lined,54TH ST,f,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48227537,-79.95045199
3913,1621642899,Crosswalk - Two Lined,SECOND AVE,f,Bluff,6,1,42003010300,6,1,2,2-4,40.43448221,-79.9905668
3914,2114479150,Crosswalk - Two Lined,SECOND AVE,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.43283045,-79.96238456
3915,538391795,Crosswalk - Brick and Markings,MCMASTERS WAY,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44115514,-80.00171964
3916,682509907,Crosswalk - Two Lined,SCRIP WAY,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.43949273,-79.99734373
3917,2020824475,Crosswalk - Two Lined,VAN BRAAM ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43838639,-79.98260957
3918,341440049,Crosswalk - Two Lined,WASHINGTON PL,f,Central Business District,6,3,42003020100,6,3,2,2-4,40.43889875,-79.99084932
3919,833822178,Crosswalk - Two Lined,TENTH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44578231,-79.99602746
3920,1837898359,Crosswalk - Two Lined,TENTH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44568841,-79.99637749
3921,1637660187,Crosswalk - Two Lined,LARKINS WAY,f,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42748621,-79.98212077
3922,1396687983,Crosswalk - Two Lined,MARY ST,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42582361,-79.97642517
3923,1341434700,Crosswalk - Two Lined,54TH ST,f,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48290168,-79.95126067
3924,494511384,Crosswalk - Two Lined,S 21ST ST,f,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42588691,-79.97653648
3925,1739401772,Crosswalk - Two Lined,S 21ST ST,f,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42577659,-79.97655015
3926,1162837926,Crosswalk - Two Lined,S 23RD ST,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42648203,-79.97322958
3927,2010321784,Crosswalk - Two Lined,S 23RD ST,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.4265933,-79.97322287
3928,1450111793,Crosswalk - Two Lined,JANE ST,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42654124,-79.97331138
3929,411622986,Crosswalk - Two Lined,TUNNEL BLVD,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42946647,-79.96709863
3930,1962352050,Crosswalk - Continental,TUNNEL BLVD,f,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42962368,-79.9669833
3931,990114395,Crosswalk - Continental,BUTLER ST,f,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46286534,-79.96711969
3932,1570841313,Crosswalk - Two Lined,S HIGHLAND AVE,f,Shadyside,8,7,42003070800,2,7,4,3-11,40.45925416,-79.92499665
3933,1015284552,Crosswalk - Two Lined,STEVENSON ST,f,Shadyside,8,7,42003070800,2,7,4,3-11,40.45954395,-79.9249634
3934,1827465983,Crosswalk - Continental,MOREWOOD AVE,f,Bloomfield,7,8,42003080400,2,8,5,2-23,40.4550246,-79.94527824
3935,1868706995,Crosswalk - Two Lined,MILROY ST,f,Northview Heights,1,26,42003260900,1,26,1,1-13,40.4768293,-80.006883
3936,1512022429,Crosswalk - Two Lined,EAST ST,f,Northview Heights,1,26,42003260900,1,26,1,1-13,40.47677292,-80.00676802
3937,876205390,Crosswalk - Two Lined,P J MCARDLE RDWY,f,Mount Washington,3,18,42003191400,5,18,3,4-27,40.42894333,-79.99838245
3938,1677555251,Crosswalk - Two Lined,P J MCARDLE RDWY,f,South Side Slopes,3,18,42003170600,3,18,3,4-2,40.42910266,-79.99822988
3939,268456413,Crosswalk - Two Lined,ARLINGTON AVE,f,South Side Slopes,3,18,42003170600,3,18,3,4-5,40.42894945,-79.99811691
3940,768481525,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45565772,-80.02519778
3941,1722658357,Crosswalk - Two Lined,DECATUR ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45568934,-80.02527824
3942,1170907859,Crosswalk - Two Lined,DECATUR ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45593999,-80.02396943
3943,40491218,Crosswalk - Two Lined,CHAUNCEY DR,f,Bedford Dwellings,6,5,42003050900,3,5,2,2-5,40.45089724,-79.97223927
3944,983918886,Crosswalk - Two Lined,CHERRY WAY,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43644032,-79.99995745
3945,373125058,Crosswalk - Continental,BAUM BLVD,f,Bloomfield,7,8,42003080400,2,8,5,2-23,40.45494195,-79.94529166
3946,247480275,Crosswalk - Two Lined,FIFTH AVE,f,South Oakland,6,4,42003040900,3,4,4,2-10,40.43751937,-79.96532687
3947,315434454,Crosswalk - Two Lined,STANTON AVE,f,Stanton Heights,9,10,42003101800,2,10,5,3-7,40.48025724,-79.93395292
3948,436832811,Crosswalk - Two Lined,SHADELAND AVE,f,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46915533,-80.03011755
3949,1240829192,Crosswalk - Continental,MADISON AVE,f,East Allegheny,1,23,42003563200,1,23,1,1-5,40.45424551,-79.99685787
3950,1997152473,Crosswalk - Continental,E OHIO ST,f,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45393423,-79.99795268
3951,632738787,Crosswalk - Continental,E OHIO ST,f,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45402091,-79.99797611
3952,1490383848,Crosswalk - Continental,EAST ST,f,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45410356,-79.99789564
3953,1348382663,Crosswalk - Continental,GLASS RUN RD RAMP,f,Hays,5,31,42003562900,3,31,4,4-20,40.38982848,-79.93458451
3954,1862877282,Crosswalk - Two Lined,MOSSFIELD ST,f,Stanton Heights,9,10,42003100500,2,10,5,3-4,40.47214095,-79.93451193
3955,611053098,Crosswalk - Two Lined,FREEPORT RD,f,Lincoln-Lemington-Belmar,9,12,42003980000,2,12,5,3-24,40.48677525,-79.89251524
3956,1402634998,Crosswalk - Continental,MOREWOOD AVE,f,Bloomfield,7,8,42003080400,2,8,5,2-23,40.45489704,-79.94514681
3957,1059851783,Crosswalk - Two Lined,FREEPORT RD,f,Lincoln-Lemington-Belmar,9,12,42003980000,2,12,5,3-24,40.48673853,-79.89217862
3958,1450363367,Crosswalk - Two Lined,FREEPORT RD,f,Lincoln-Lemington-Belmar,9,12,42003980000,2,12,5,3-24,40.48683365,-79.8923077
3959,764055674,Crosswalk - Two Lined,JUMONVILLE ST,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43817207,-79.9776614
3960,313913900,Crosswalk - Two Lined,FIFTH AVE,f,Bluff,6,1,42003010300,3,1,2,2-1,40.43824046,-79.97775781
3961,433522448,Crosswalk - Continental,MILLERTON AVE,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48154391,-80.04605034
3962,75562200,Crosswalk - Continental,WORTH ST,f,Squirrel Hill North,8,14,42003140400,3,14,4,2-18,40.44659501,-79.91272947
3963,1848300290,Crosswalk - Continental,WILKINS AVE,f,Point Breeze,8,14,42003140400,3,14,4,2-18,40.44669095,-79.91265706
3964,1850346576,Crosswalk - Continental,WILKINS AVE,f,Point Breeze,8,14,42003140400,3,14,4,2-18,40.44666441,-79.91280725
3965,891695194,Crosswalk - Two Lined,CENTRE AVE,f,East Liberty,9,7,42003070800,2,7,5,3-11,40.46033562,-79.92379586
3966,1654981221,Crosswalk - Two Lined,ST MARIE ST,f,East Liberty,9,11,42003111300,2,11,5,3-8,40.46812213,-79.91824077
3967,1238288157,Crosswalk - Two Lined,N NEVILLE ST,f,Bloomfield,7,8,42003080400,2,8,5,2-23,40.45266597,-79.9496735
3968,241454886,Crosswalk - Continental,BAUM BLVD,f,Bloomfield,7,8,42003080400,2,8,5,2-23,40.45498073,-79.94513876
3969,523838197,Crosswalk - Two Lined,BEACON ST,f,Squirrel Hill South,5,14,42003140800,3,14,4,2-18,40.43750927,-79.9136631
3970,581027229,Crosswalk - Two Lined,REPUBLIC ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43879965,-80.0266024
3971,1008416941,Crosswalk - Two Lined,REPUBLIC ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43890172,-80.02653534
3972,384378749,Crosswalk - Two Lined,GREENLEAF ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43887723,-80.02662117
3973,2133742206,Crosswalk - Two Lined,GREENLEAF ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.4388221,-80.02651254
3974,664141766,Crosswalk - Ladder,WILKINS AVE,f,Point Breeze,8,14,42003140400,3,14,4,2-18,40.44485904,-79.915625
3975,364804241,Crosswalk - Continental,SHALER ST,f,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43613335,-80.02643924
3976,628597431,Crosswalk - Continental,SCHENLEY DR,f,Central Oakland,3,4,42003040500,3,4,4,2-7,40.44239093,-79.95320503
3977,821070700,Crosswalk - Two Lined,,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44060419,-79.9949052
3978,1266370310,Crosswalk - Ladder,,f,Oakwood,2,28,42003562800,5,28,6,1-19,40.43039196,-80.06598507
